e2dc5151-1c91-4c03-b65e-98701b46b850,Harbor Area,08874c40-083d-4650-ad6c-e4d2531702a3
eefecda4-29a3-4ec5-bd81-88b3333b63b1,Flood Wall,057068a5-f080-4b93-abd0-9029cd7a89bc
ff25ff96-ecfe-4396-81d3-ca73e71993ab,Coastline,7d55bced-cc86-4400-aa8b-4caafa0a22bf
2f68d3ad-7282-4759-a21e-e8a557fee3c0,Canals,8ebb2199-a40f-4d23-a21e-44db166e59cd
4702c2e3-a484-4363-a78c-c1c9de19c4d8,Uncontrolled Public-Use Airports,30ae543e-58ef-44d9-9a5d-0023d1ee6096
91e82f24-8a6a-4fce-860e-1fb7b0c994c0,Temperatures increasing throughout the Year; 1951-1980,d6472fd7-9fb1-4af4-8267-a6bc2220e76a
6e8541a9-caf3-49aa-9137-6388581a0132,Controlled Public-Use Airports,9e57eb35-b6bb-4361-a77f-1888a54ecd5c
dbf85e50-85ed-46cd-8047-ed78cc2e7c01,Hospitals -- U.S. and Puerto Rico,5c810cd5-7969-4075-a9bb-78f1912babc6
649fc3ce-d126-416d-b876-8e2cc6e58636,GHCN-Daily Station Location,2501e49c-27da-42b0-9b15-280f48ce5540
1ce20b35-0c4b-47c4-9ced-50d1f068d44e,Natural Hazards (Tsunami Tide Gauges),69c1ccff-ca25-46bf-b012-e86dc58ebbd5
27a173ed-8258-47eb-bdeb-a08ba66b42bc,USA topography map,792daa65-2538-481e-bf63-d5a2e0411e26
