WIDGET_ID,DATASET_ID
bc614e9f-18d1-4334-bbe8-18fa0fbfcec6,8bc79a36-d77e-4ee3-b9bc-c77146cfc503
59197492-68d0-4bc0-b4c8-6d3e11fad124,e8f53f73-d77c-485a-a2a6-1c47ea4aead9
2fd61398-6e6c-4a44-9af2-e97164b697ed,e7582657-9c16-4eb1-89e8-0211d94015c6
c7fdb26c-2ccf-4f4c-8d74-fcc7f20aa87c,2cc29514-b97a-4103-92b1-c8c8e9268cd8
c4bb527c-fcea-405b-a763-d39c5741a87d,37d04efc-0ab2-4499-a891-54dca1013c74
bb11f652-2467-4ac1-b310-b7c4fd791b86,37d04efc-0ab2-4499-a891-54dca1013c74
7f60ffaa-d8c9-4faf-ad2e-863d935a2b9f,1b97e47e-ca18-4e50-9aae-a2853acca3f0
52a03b39-c826-48c0-b57e-e2d1d033221c,1b97e47e-ca18-4e50-9aae-a2853acca3f0
8a648a08-537e-403b-90a6-dc84efff3029,1b97e47e-ca18-4e50-9aae-a2853acca3f0
4624a61a-7719-4077-ab71-44782364b84e,05b7c688-09ba-4f33-90ea-185a1039df43
1fd01fff-e1fe-4009-b214-385a7112e394,05b7c688-09ba-4f33-90ea-185a1039df43
db885f7c-d183-471b-8d58-2c250a10719d,05b7c688-09ba-4f33-90ea-185a1039df43
124ab24d-ba06-4c8f-9444-525c46c4dbe4,af0c11b3-5f85-4868-af35-64d0d0086d33
279f8f52-83df-417d-a32e-f433c49e3288,6f19982e-8c27-45ae-936d-2c9d5b2bd6a6
9a6e1e42-6436-4e59-96cf-f5d1391bd8b4,6f19982e-8c27-45ae-936d-2c9d5b2bd6a6
c42bf89f-e44b-4763-9a9e-4f2bbf06aab7,e94f0e2d-2b5f-41ed-967f-d97e54dd81ea
694cee48-51c2-4ea8-9c07-e5ac45f8d067,23dec728-53a8-469a-91d4-8f706a12a51d
0d37f58b-f625-4963-b648-956c026f8861,d3a6b89f-cf5c-40cf-b2b3-ac1c8315c648
867fc03b-2651-490c-8edb-b4f86a3a2bf4,d7a6f475-7e4a-4d02-b412-acbdb0f1c005
6243f05c-71cd-4eeb-9f56-3d3cd06cc1a2,0448c79d-0ee0-42ff-9331-aeee70cef301
f4ba46ba-bc15-47be-8c79-97411fcf007b,88648f97-35a5-4384-b141-ac00b4f66209
8fbdaadb-8c4e-4fa5-b0e2-406e6428dfc0,f717ac77-6f06-493f-8336-4e660a18f74c
54160dca-ecb3-4d62-b80e-95970e8e834d,25eebe25-aaf2-48fc-ab7b-186d7498f393
b33de7b0-0d62-44ec-ba63-986a9c6de9e2,f3fa9e56-78ea-4539-a0b8-6c0ffac6afc7
78ee081b-f3f8-4b30-8b8d-e0feabf51f02,83de627f-524b-4162-a10c-384dc3e8107a
cf7920cd-3d30-481f-aeef-5ab03cfc14bc,6e05a9e8-ba07-4e6f-8337-31c5362d07fe
7763fe70-d760-4315-905a-b72f2c1c8752,c2142922-84d9-4564-8216-a4867b9e48c5
59e39fc7-b485-41b1-9e67-358c81731e35,995ec4fe-b3cc-4cf4-bd48-b89d4e3ea072
f864bb37-4154-49f1-a400-ef0d53996401,995ec4fe-b3cc-4cf4-bd48-b89d4e3ea072
6e7e4bf9-cca7-47c1-b392-fb173bbc50e7,efa4d726-64d7-4fd5-835c-402fd22d171b
37ca5d87-6914-40d2-ba63-9898e7fc8b83,f6bb99af-541a-4d41-9e47-cc36cb479d4b
7c487055-dd98-4872-ae47-7a6463710efd,ed521429-58b4-4c55-9bbe-4f4bfd2fcb1f
75e8df78-ace7-4930-b968-46c7c1e57180,a89c95c7-0b82-4162-b9d8-cc0205e9f7ec
9d57fb9b-3e76-48dc-805f-8699c7707aad,a89c95c7-0b82-4162-b9d8-cc0205e9f7ec
611c3988-95ff-4fc8-95ad-c0f666534d5c,a89c95c7-0b82-4162-b9d8-cc0205e9f7ec
9fd64409-eaed-4a49-8d7e-7c5e0a1d170e,773a16a7-3531-4b56-8253-babd15ad7f87
477057db-3d6e-4559-b8e1-5b790653aad3,00abb46f-34e2-4bf7-be30-1fb0b1de022f
1469f36e-d7b7-4c8c-bbcc-ccb83108e24d,00abb46f-34e2-4bf7-be30-1fb0b1de022f
771e8f21-5fb0-41f8-929e-5f5d43bd0e90,7d9c0d09-e833-4a74-811b-0af78da9c731
b78f48f8-ef6d-43b1-887f-16dd654ce022,bab30f88-eb92-4aac-ba6d-fb7c61f4b7d3
da234a19-4317-421a-8d03-e2caa3b8210f,9ad91eb4-9217-41aa-a547-7b86f7c68deb
6548afad-f4be-40fb-b40f-929205e88783,10337db6-8321-445e-a60b-28fc1e114f29
c8343d3a-703d-4697-bc01-48e84bedc871,fe311144-8c0e-4440-b068-6efd057e0f6a
0e81e05e-c506-4994-91f0-4f79acbe454d,6b8442f5-4766-4444-94b4-d6676277fd80
7b37bd6e-a465-4c4d-98b3-1a110a66d27e,94d7bc56-4cab-4038-bd3c-6ee40cf5a801
fa3b064e-43d3-47de-be29-978e78d76ad6,ccfb322a-20aa-4132-b58b-0f76acec8f5a
de877a28-8997-46c2-8e1f-ce6fcf125e5f,ccfb322a-20aa-4132-b58b-0f76acec8f5a
79f305d3-4619-499d-a0ef-d6f63014b15f,7a551dd8-b59c-4f59-9d50-c92cb61c5799
7954ddf9-0ba7-4d66-9997-5462b38b22f0,95b013a3-389a-4367-83b7-c9d68c28c406
cae15735-4958-4f19-9023-5ae9bfeacda4,e66121ff-b785-4f27-aa1b-180af31a17cc
183297e5-3ccc-48b3-b837-de95e10bda9a,e66121ff-b785-4f27-aa1b-180af31a17cc
fe2f207a-958f-4ece-9971-b46ce09c712c,63f34231-7369-4622-81f1-28a144d17835
7531f659-dcb2-4d58-b6e6-fa983046e41d,63f34231-7369-4622-81f1-28a144d17835
b3065d7e-b63b-40e2-9dd1-b95ad8e5aee1,63f34231-7369-4622-81f1-28a144d17835
49840f2e-e4fd-4145-8ca8-3cc6494f8a4e,63f34231-7369-4622-81f1-28a144d17835
0e624f30-b01f-42b7-b4d5-0d130654157c,6c6e70e7-5a19-46f2-9d95-34789fd20adc
6ba10980-af9b-4990-8a8b-9f375c416d55,b37048be-9b23-4458-a047-888956c69aa1
3ab5ac3e-2b2c-496f-ad87-29aae0ab39fc,bb49f49f-c7e9-4c7f-bc6e-094f42a4a45a
8197c0ba-77ed-44bf-9977-42e18aab4090,75061411-3afd-442f-b7d6-7607f97f639b
12362ca1-6f1a-43d3-8aaf-b25f1a22ed00,2eb9ed58-b9ba-4b47-b6a5-feed5bcf942e
c1d1143f-af7d-4e18-990b-b8553423e5df,48872b8f-5a3c-47ed-91b9-19e55f945be7
92bb4dc1-f8c6-41f5-91f1-4fef2b9404f7,5e11f2ae-77e8-4f1a-bd28-ad9e4ec97f01
5aaddb37-eca4-49fd-89b0-18e55c00a805,5e3a3a9f-7380-47c0-ad84-2c193861e106
bdc9088d-7c22-48a0-89c5-fcee3c36f153,3a46f6b4-0eec-49d4-bbfc-e2e8f64e6117
d25fd432-8e22-46b1-bef4-7fe04be2a8c4,68fb02a4-b406-4c3d-bb2f-817665677588
387c04ac-e3b5-4b98-aa34-97d682c63673,2acb1c30-735f-43c6-92ab-27794f46fc4e
bc54f09a-1d39-4fc2-9c68-6cbb7cf254d6,d446a52e-c4c1-4e74-ae30-3204620a0365
962fad79-ec09-4258-b233-d4934bfbbf61,0564e872-26bf-4aba-ae34-c9f34f2b9ea8
31f68f4a-a3de-409c-b235-a9614e8f6b40,6f4c74fe-db36-4b99-836e-7c0ba412c989
